record_type,ring_no,scheme,scheme2,ring_no2,species_name,age,pulli_ringed,pulli_alive,sex,sexing_method,provisional_sex,breeding_condition,visit_date,capture_time,location_name,gridRef,habitat_1,habitat_2,status_code_1,status_code_2,lure_code_1,lure_code_2,wing_length,weight,date_measured,time_w,condition,moult_code,alula,old_greater_coverts,primary_moult,primary_covert_moult_scores,secondary_moult_scores,finding_condition,finding_circumstances,capture_method,metal_mark_info,ringer_initials,ringer_check_initials,processor_initials,extractor_initials,wing_initials,colour_mark_info,metal_mark_position,fatCombined,pectoral_muscle,body_moult,greater_covert_moult_scores,alula_moult_scores,carpal_covert_moult,wing_point,primary_length,bill_length_method,bill_length,head_bill_length,bill_depth_method,bill_depth,tarsus_length_method,tail_moult_scores,tarsus_length,tail_length,claw_length,plumage,tail_diff,lesser_median_covert_moult,underwing_covert_moult,head_moult,upperparts_moult,underparts_moult,permit_no,pullus_stage,extra_text,date_accuracy,left_leg_below,right_leg_below,left_leg_above,right_leg_above,neck_collar,left_wing_tag,right_wing_tag,nasal_saddle,sample_processed,high_tide_time,finder_name,own,own2,userc1,userc2,email,userc3,userc4,userc5,userv1,userv2,userv3,userv4,userv5,l_primary_moult_scores,l_secondary_moult_scores,l_tail_moult_scores,l_primary_covert_moult_scores,l_greater_covert_moult_scores,l_carpal_covert_moult,l_alula_moult_scores,toe_span
N,ABJ2159,GBT,,,Blackcap,3J,,,U,U,U,,30/07/2019,06:00,CES5-NOR (CES5-NOR),TQ7876,B1,--,U,U,U,U,74,16.2,30/07/2019,06:00,N,J,,,,,,0,--,M,N,MYM,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2192,GBT,,,Robin,3J,,,U,U,U,,30/07/2019,09:00,CES3-NOR (CES3-NOR),TQ7876,B1,--,U,U,U,U,75,18.2,30/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2179,GBT,,,Robin,3J,,,U,U,U,,30/07/2019,07:00,CES3-NOR (CES3-NOR),TQ7876,B1,--,U,U,U,U,74,19.9,30/07/2019,07:00,N,J,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2158,GBT,,,Robin,3J,,,U,U,U,,30/07/2019,06:00,CES3-NOR (CES3-NOR),TQ7876,B1,--,U,U,U,U,77,16.4,30/07/2019,06:00,N,J,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2191,GBT,,,Blue Tit,3J,,,U,U,U,,30/07/2019,09:00,CES2-NOR (CES2-NOR),TQ7876,B1,--,U,U,U,U,63,9.7,30/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2186,GBT,,,Lesser Whitethroat,3J,,,U,U,U,,30/07/2019,09:00,CES2-NOR (CES2-NOR),TQ7876,B1,--,U,U,U,U,64,11.9,30/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2183,GBT,,,Blackcap,4,,,F,P,U,5,30/07/2019,08:00,CES2-NOR (CES2-NOR),TQ7876,B1,--,U,U,U,U,73,18.2,30/07/2019,08:00,N,M,,,4432100000,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2172,GBT,,,Great Tit,3J,,,U,U,U,,30/07/2019,07:00,CES1-NOR (CES1-NOR),TQ7876,B1,--,U,U,U,U,78,19.6,30/07/2019,07:00,N,T,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,ABJ1524,GBT,,,Robin,3J,,,U,U,U,,30/07/2019,07:00,CES1-NOR (CES1-NOR),TQ7876,B1,--,U,U,U,U,74,20,30/07/2019,07:00,N,P,,,,,,8,20,M,-,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,ABJ2170,GBT,,,Blackcap,3J,,,U,U,U,,30/07/2019,07:00,CES1-NOR (CES1-NOR),TQ7876,B1,--,U,U,U,U,74,16.4,30/07/2019,07:00,N,J,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,KKK322,GBT,,,Long-tailed Tit,3J,,,U,U,U,,30/07/2019,06:00,CES1-NOR (CES1-NOR),TQ7876,B1,--,U,U,U,U,58,7.9,30/07/2019,06:00,N,M,,,5555410000,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,KKK321,GBT,,,Long-tailed Tit,3J,,,U,U,U,,30/07/2019,06:00,CES1-NOR (CES1-NOR),TQ7876,B1,--,U,U,U,U,59,7.8,30/07/2019,06:00,N,M,,,5555310000,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2155,GBT,,,Goldfinch,3J,,,U,U,U,,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,81,15.2,28/07/2019,10:00,N,J,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2154,GBT,,,Linnet,3J,,,F,P,U,,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,81,16,28/07/2019,10:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2153,GBT,,,Goldfinch,3J,,,U,U,U,,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,79,13.6,28/07/2019,10:00,N,J,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2152,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,64,10.7,28/07/2019,10:00,N,O,,,,,,0,--,M,N,HCT,-,HCT,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2151,GBT,,,Reed Warbler,4,,,U,U,U,0,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,65,10.5,28/07/2019,10:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2150,GBT,,,Whitethroat,3J,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,71,13.9,28/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2149,GBT,,,Great Tit,3,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,74,18.3,28/07/2019,09:00,N,P,,,,,,0,--,M,N,KJP,-,KJP,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2049,GBT,,,Great Tit,3J,,,U,U,U,,26/07/2019,12:00,"SHO (Shorne, Gravesend)",TQ6970,F3,--,U,U,U,U,77,19,26/07/2019,12:00,N,P,,,,,,0,--,M,N,-,-,ARH,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2148,GBT,,,Whitethroat,1J,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,-,U,U,U,59,12.1,28/07/2019,09:00,N,J,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2147,GBT,,,Sedge Warbler,3,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,66,11.8,28/07/2019,09:00,N,O,,,,,,0,--,M,N,HCT,-,HCT,-,HCT,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2146,GBT,,,Whitethroat,3,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,70,13.7,28/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2145,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,09:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,66,10.4,28/07/2019,09:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,ABJ1745,GBT,,,Sedge Warbler,4,,,F,B,U,5,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,62,9.6,28/07/2019,10:00,N,B,,,,,,8,20,M,-,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,ABJ1797,GBT,,,Whitethroat,3J,,,U,U,U,,28/07/2019,10:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,71,13.3,28/07/2019,10:00,N,P,,,,,,8,20,M,-,-,-,MYM,-,MYM,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,AHB1229,GBT,,,Lesser Whitethroat,4,,,U,U,U,0,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,63,11.3,28/07/2019,08:00,N,M,,,3331100000,,,8,20,M,-,-,-,HCT,-,HCT,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,ABJ1591,GBT,,,Reed Warbler,4,,,U,U,U,0,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,67,11,28/07/2019,08:00,N,B,,,,,,8,20,M,-,-,-,MYM,-,,-,U,B2,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,KKK320,GBT,,,Wren,3J,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,47,8.7,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2144,GBT,,,Goldfinch,3J,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,80,15,28/07/2019,08:00,N,J,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2143,GBT,,,Linnet,3J,,,M,P,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,81,19.1,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2142,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,64,10.1,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2141,GBT,,,Lesser Whitethroat,3,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,66,10.7,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2140,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,64,10.8,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2139,GBT,,,Goldfinch,3J,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,75,13.3,28/07/2019,08:00,N,J,,,,,,0,--,M,N,-,-,KJP,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2138,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,64,10.7,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2137,GBT,,,Goldfinch,3J,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,72,12.7,28/07/2019,08:00,N,J,,,,,,0,--,M,N,-,-,KJP,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2136,GBT,,,Whitethroat,3,,,U,U,U,,28/07/2019,08:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,71,13.6,28/07/2019,08:00,N,P,,,,,,0,--,M,N,-,-,HCT,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2135,GBT,,,Reed Warbler,3,,,U,U,U,,28/07/2019,07:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,66,11.8,28/07/2019,07:00,N,P,,,,,,0,--,M,N,-,-,KJP,-,,-,U,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2134,GBT,,,Sedge Warbler,3,,,U,U,U,,28/07/2019,07:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,67,10.8,28/07/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2133,GBT,,,Reed Warbler,4,,,U,U,U,0,28/07/2019,07:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,64,11.7,28/07/2019,07:00,N,B,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ABJ2132,GBT,,,Whitethroat,4,,,F,B,U,5,28/07/2019,07:00,DENM (Denton Marshes),TQ6773,C7,--,U,U,U,U,67,12.9,28/07/2019,07:00,N,M,,,5554331000,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
